user_id,day,Age,Height,Weight,Bmi,BmiClass,Gender,TargetWeight,ActivityLevel,DaysToGoal,Achieved,GoalType,BMI,TargetBMI,BMR,TDEE,Calorie_Deficit,Calorie_Target,preferred_body_part,운동1,운동부위1,운동시간1,소모칼로리1,운동2,운동부위2,운동시간2,소모칼로리2,운동3,운동부위3,운동시간3,소모칼로리3,운동4,운동부위4,운동시간4,소모칼로리4,총 운동시간,하루소모칼로리,breakfast_food_name,breakfast_portion,breakfast_carb,breakfast_protein,breakfast_fat,breakfast_calories,lunch_food_name,lunch_portion,lunch_carb,lunch_protein,lunch_fat,lunch_calories,snack_food_name,snack_portion,snack_carb,snack_protein,snack_fat,snack_calories,dinner_food_name,dinner_portion,dinner_carb,dinner_protein,dinner_fat,dinner_calories,총 식사섭취 칼로리
478,5,20,1.51,31.7,13.9028989956581,Underweight,Female,39.6,4,79,1,벌크업,13.902898995658084,17.367659313188017,999.75,3999.0,0,3999.0,가슴,크리스 크로스 암 프레이어 푸쉬,가슴,24,129.60000000000002,인클라인 클로즈 그립 덤벨 벤치 프레스,가슴,24,136.8,벤치 프레스 머신,가슴,24,136.8,케틀벨 푸쉬업,가슴,24,134.39999999999998,96,537.6,도넛_미니찹쌀 도넛 (4개입),223.86,161.49,11.19,20.8,879.78,비스킷/쿠키/크래커_현미누룽지칩,382.04,333.63,30.56,8.9,1539.62,도넛_미니찹쌀 도넛,164.96,117.83,9.42,15.08,659.84,피자_치즈크러스트 피자 (L),229.91,107.67,89.48,58.95,1319.67,4398.91
478,6,20,1.51,31.7,13.9028989956581,Underweight,Female,39.6,4,79,1,벌크업,13.902898995658084,17.367659313188017,999.75,3999.0,0,3999.0,등,원 암 랫 풀다운 머신,등,24,139.2,어시스트 풀 업,등,24,132.0,밴드 데드리프트,등,24,163.2,시티드 비하인드 백 레이즈,등,24,81.6,96,516.0,스무디_쿠키 프라페,845.94,879.78,12.94,38.49,879.78,약과,385.87,327.56,16.21,18.33,1539.62,젤리_트로피컬원더젤리,201.17,164.96,0.0,0.0,659.84,비스킷/쿠키/크래커_약과 쿠키,291.96,229.07,13.49,35.94,1319.67,4398.91
478,7,20,1.51,31.7,13.9028989956581,Underweight,Female,39.6,4,79,1,벌크업,13.902898995658084,17.367659313188017,999.75,3999.0,0,3999.0,하체,케틀벨 스태거드 데드리프트,하체,24,163.2,박스 피스톨 스쿼트,하체,24,168.0,밴드 힙 어브덕션,하체,24,129.60000000000002,해머 스트렝스 불가리안 스플릿 스쿼트,하체,24,172.8,96,633.6,비스킷/쿠키/크래커_현미누룽지칩,218.31,190.65,17.46,5.09,879.78,츄러스_오리지널 링츄,338.38,236.86,30.93,52.21,1539.62,산자,180.28,148.14,4.16,5.57,659.84,크로플_생크림 애플잼 크로플,288.77,262.78,11.55,20.21,1319.67,4398.91
479,1,20,1.49,29.4,13.2426467276249,Underweight,Female,43.9,2,435,1,벌크업,13.242646727624882,19.773884059276607,964.25,1928.5,0,1928.5,,숄더 투 숄더 프레스,어깨,30,165.0,밴드 오버헤드 프레스,어깨,30,159.0,와이드 풀다운 머신,등,30,165.0,맥그립 랫 풀다운,등,30,183.0,120,672.0,파이/만주_쌀콩만주,129.35,81.88,10.99,5.82,424.27,산자,202.86,166.69,4.69,6.27,742.47,베이글_트러플치즈 베이글,116.56,58.28,11.66,3.71,318.2,도넛_미니찹쌀 도넛 (5개입),161.52,116.3,8.3,14.76,636.41,2121.35
479,2,20,1.49,29.4,13.2426467276249,Underweight,Female,43.9,2,435,1,벌크업,13.242646727624882,19.773884059276607,964.25,1928.5,0,1928.5,가슴,TRX 체스트 프레스 투 롤 아웃,가슴,30,171.0,스탠딩 덤벨 플라이,가슴,30,162.0,리버스 그립 벤치프레스,가슴,30,171.0,해머스트렝스 체스트 프레스,가슴,30,171.0,120,675.0,츄러스_쫀듸기,122.27,82.31,8.56,6.71,424.27,도넛_미니찹쌀 도넛 (5개입),188.44,135.68,9.69,17.22,742.47,효모빵_쫄깃담백 토종효모빵,119.63,58.58,11.56,4.13,318.2,도넛_미니찹쌀 도넛,159.1,113.65,9.08,14.54,636.41,2121.35
479,3,20,1.49,29.4,13.2426467276249,Underweight,Female,43.9,2,435,1,벌크업,13.242646727624882,19.773884059276607,964.25,1928.5,0,1928.5,등,패러럴 그립 친 업,등,30,168.0,원 암 로우 로우 머신,등,30,183.0,클로즈 그립 티 바 로우,등,30,192.0,Diverging 로우 로우,등,30,180.0,120,723.0,피자_치즈바이트 피자 (L),77.28,43.72,23.03,17.5,424.27,크로플_생크림 애플잼 크로플,162.47,147.84,6.5,11.37,742.47,효모빵_쫄깃담백 토종효모빵,119.63,58.58,11.56,4.13,318.2,산자,173.88,142.88,4.02,5.37,636.41,2121.35
479,4,20,1.49,29.4,13.2426467276249,Underweight,Female,43.9,2,435,1,벌크업,13.242646727624882,19.773884059276607,964.25,1928.5,0,1928.5,하체,프론트 스쿼트,하체,30,210.0,해머 스트렝스 런지,하체,30,198.0,브이 스쿼트 머신 런지,하체,30,195.0,스텝박스 레그 컬,하체,30,168.0,120,771.0,파이/만주_만주,133.42,89.2,9.78,3.12,424.27,도넛_미니찹쌀 도넛 (5개입),188.44,135.68,9.69,17.22,742.47,베이글_트러플치즈 베이글,116.56,58.28,11.66,3.71,318.2,약과,159.5,135.4,6.7,7.58,636.41,2121.35
479,5,20,1.49,29.4,13.2426467276249,Underweight,Female,43.9,2,435,1,벌크업,13.242646727624882,19.773884059276607,964.25,1928.5,0,1928.5,가슴,디클라인 벤치 프레스 머신,가슴,30,168.0,로우 밴드 크로스오버,가슴,30,162.0,밴드 벤치 프레스,가슴,30,162.0,덤벨 벤치 프레스,가슴,30,171.0,120,663.0,파이/만주_만주,133.42,89.2,9.78,3.12,424.27,도넛_미니찹쌀 도넛,185.62,132.59,10.6,16.97,742.47,피자_콤비네이션 피자,126.27,53.8,18.65,7.17,318.2,도넛_미니찹쌀 도넛 (4개입),161.94,116.82,8.1,15.04,636.41,2121.35
479,6,20,1.49,29.4,13.2426467276249,Underweight,Female,43.9,2,435,1,벌크업,13.242646727624882,19.773884059276607,964.25,1928.5,0,1928.5,어깨,케틀벨 바텀 업 프레스,어깨,30,162.0,플레이트 오버헤드 프레스,어깨,30,168.0,맨몸 벤트 오버 레터럴 레이즈,어깨,30,159.0,시티드 오버헤드 프레스,어깨,30,180.0,120,669.0,츄러스_쫀듸기,122.27,82.31,8.56,6.71,424.27,비스킷/쿠키/크래커_현미누룽지칩,184.24,160.89,14.74,4.29,742.47,효모빵_쫄깃담백 토종효모빵,119.63,58.58,11.56,4.13,318.2,크로플_생크림 애플잼 크로플,139.26,126.72,5.57,9.75,636.41,2121.35
479,7,20,1.49,29.4,13.2426467276249,Underweight,Female,43.9,2,435,1,벌크업,13.242646727624882,19.773884059276607,964.25,1928.5,0,1928.5,등,맥그립 랫 풀다운,등,30,183.0,풀오버 머신 (등 집중),등,30,171.0,밴드 어시스트 풀 업,등,30,159.0,스탠딩 로우 스위칭 팜스,등,30,156.0,120,669.0,파이/만주_만주,133.42,89.2,9.78,3.12,424.27,약과,186.08,157.97,7.82,8.84,742.47,효모빵_쫄깃담백 토종효모빵 (H),119.63,58.58,11.56,4.13,318.2,비스킷/쿠키/크래커_현미누룽지칩,157.92,137.91,12.63,3.68,636.41,2121.35
480,1,20,1.47,27.6,12.772455921144,Underweight,Female,39.2,2,348,1,벌크업,12.772455921143969,18.140589569161,933.75,1867.5,0,1867.5,가슴,보수볼 푸쉬업,가슴,29,156.60000000000002,케틀벨 푸쉬업,가슴,29,162.39999999999998,퍼즈 벤치 프레스,가슴,29,168.2,케이블 벤치 프레스,가슴,29,156.60000000000002,116,643.8,번_카페모카빵 (소),124.88,75.16,9.25,9.25,410.85,도넛_미니찹쌀 도넛 (4개입),182.95,131.98,9.15,17.0,718.99,베이글_베이글 크랜베리·호두,107.74,51.31,14.36,6.15,308.14,도넛_미니찹쌀 도넛,154.07,110.05,8.8,14.08,616.28,2054.26
480,2,20,1.47,27.6,12.772455921144,Underweight,Female,39.2,2,348,1,벌크업,12.772455921143969,18.140589569161,933.75,1867.5,0,1867.5,등,Panatta 슈퍼 하이 로우,등,29,188.5,라잉 리버스 푸시업,등,29,130.5,원 암 하이 로우 머신,등,29,174.0,덤벨 실로우,등,29,168.2,116,661.2,크로플_와플보다 맛있는 플레인 크로플 빵,149.4,89.64,10.46,1.2,410.85,약과,180.2,152.97,7.57,8.56,718.99,바게트_크림치즈모닝바게뜨 (H),105.53,48.76,10.39,7.2,308.14,도넛_미니찹쌀 도넛 (4개입),156.81,113.12,7.84,14.57,616.28,2054.26
480,3,20,1.47,27.6,12.772455921144,Underweight,Female,39.2,2,348,1,벌크업,12.772455921143969,18.140589569161,933.75,1867.5,0,1867.5,등,인클라인 티 바 로우,등,29,182.7,패러럴 그립 와이드 풀다운 리어 머신,등,29,171.10000000000002,엎드려 등 스트레칭,등,29,92.80000000000001,Diverging 로우 로우,등,29,174.0,116,620.6,앙금빵_앙금빵의 정석 망고,137.87,87.31,9.2,2.07,410.85,스무디_쿠키 프라페,691.33,718.99,10.58,31.46,718.99,효모빵_쫄깃담백 토종효모빵 (H),115.84,56.73,11.19,4.0,308.14,도넛_미니찹쌀 도넛 (5개입),156.41,112.62,8.04,14.3,616.28,2054.26
480,4,20,1.47,27.6,12.772455921144,Underweight,Female,39.2,2,348,1,벌크업,12.772455921143969,18.140589569161,933.75,1867.5,0,1867.5,등,스탠딩 백 스퀴즈,등,29,95.69999999999999,시티드 케이블 로우,등,29,174.0,엘싯 풀업,등,29,179.8,밴드 어시스트 친 업,등,29,156.60000000000002,116,606.1,찹쌀떡_팥,139.27,87.64,7.05,3.52,410.85,도넛_미니찹쌀 도넛 (5개입),182.48,131.39,9.38,16.68,718.99,피자_고구마 피자,119.43,54.23,14.01,6.7,308.14,젤리_트로피컬원더젤리,187.89,154.07,0.0,0.0,616.28,2054.26
480,5,20,1.47,27.6,12.772455921144,Underweight,Female,39.2,2,348,1,벌크업,12.772455921143969,18.140589569161,933.75,1867.5,0,1867.5,어깨,이지바 업라이트로우,어깨,29,162.39999999999998,원 암 케이블 프론트 레이즈,어깨,29,153.7,스탠딩 오버헤드 숄더 스트레치,어깨,29,101.5,케틀벨 헤드 로테이션,어깨,29,110.19999999999999,116,527.8,피자_치즈바이트 피자 (L),74.84,42.33,22.3,16.95,410.85,다식_송화,194.85,144.13,16.17,8.73,718.99,피자_콤비네이션 피자,122.28,52.1,18.06,6.95,308.14,크로플_생크림 애플잼 크로플,134.85,122.72,5.39,9.44,616.28,2054.26
480,6,20,1.47,27.6,12.772455921144,Underweight,Female,39.2,2,348,1,벌크업,12.772455921143969,18.140589569161,933.75,1867.5,0,1867.5,하체,슬레드 드래그,하체,29,203.0,밴드 힙 어브덕션,하체,29,156.60000000000002,백 런지,하체,29,185.60000000000002,덤벨 레터럴 스텝업,하체,29,185.60000000000002,116,730.8000000000001,찹쌀떡_팥,139.27,87.64,7.05,3.52,410.85,다식_송화,194.85,144.13,16.17,8.73,718.99,피자_고구마 피자,119.43,54.23,14.01,6.7,308.14,도넛_미니찹쌀 도넛,154.07,110.05,8.8,14.08,616.28,2054.26
480,7,20,1.47,27.6,12.772455921144,Underweight,Female,39.2,2,348,1,벌크업,12.772455921143969,18.140589569161,933.75,1867.5,0,1867.5,등,투웨이 로우,등,29,176.89999999999998,해머 스트렝스 루마니안 데드리프트,등,29,203.0,랫 풀다운,등,29,159.5,원 암 시티드 케이블 로우,등,29,171.10000000000002,116,710.5,찹쌀떡_팥,139.27,87.64,7.05,3.52,410.85,도넛_미니찹쌀 도넛,179.75,128.39,10.26,16.43,718.99,식빵_인생 식빵,114.55,55.9,10.77,4.58,308.14,스무디_쿠키 프라페,592.57,616.28,9.07,26.96,616.28,2054.26
481,1,20,1.46,25.9,12.1504972790392,Underweight,Female,43.1,3,344,1,벌크업,12.15049727903922,20.219553387127043,910.5,2731.5,0,2731.5,등,패러럴 그립 시티드 케이블 로우,등,30,180.0,원 암 케틀벨 로우,등,30,174.0,하이 로우 머신,등,30,177.0,바벨 벤트 오버 로우,등,30,195.0,120,726.0,비스킷/쿠키/크래커_약과 쿠키,132.95,104.31,6.14,16.37,600.93,산자,287.33,236.1,6.64,8.88,1051.63,파이/만주_만주,141.73,94.76,10.39,3.32,450.7,약과,225.91,191.78,9.49,10.73,901.4,3004.66
481,2,20,1.46,25.9,12.1504972790392,Underweight,Female,43.1,3,344,1,벌크업,12.15049727903922,20.219553387127043,910.5,2731.5,0,2731.5,등,폼롤러 어퍼 백,등,30,108.0,언더핸드 바벨 로우,등,30,192.0,트랩바 데드리프트,등,30,216.0,Panatta 슈퍼 하이 로우,등,30,195.0,120,711.0,젤리_트로피컬원더젤리,183.21,150.23,0.0,0.0,600.93,스무디_쿠키 프라페,1011.18,1051.63,15.47,46.01,1051.63,피자_치즈바이트 피자 (L),82.09,46.44,24.46,18.59,450.7,비스킷/쿠키/크래커_현미누룽지칩,223.67,195.33,17.89,5.21,901.4,3004.66
481,3,20,1.46,25.9,12.1504972790392,Underweight,Female,43.1,3,344,1,벌크업,12.15049727903922,20.219553387127043,910.5,2731.5,0,2731.5,등,어시스트 풀 업,등,30,165.0,중량 친 업,등,30,195.0,원 암 케이블 랫 풀다운,등,30,171.0,원 암 랫 풀다운,등,30,168.0,120,699.0,약과,150.61,127.85,6.33,7.15,600.93,스무디_쿠키 프라페,1011.18,1051.63,15.47,46.01,1051.63,파이/만주_쌀콩만주,137.41,86.98,11.68,6.18,450.7,다식_송화,244.28,180.69,20.28,10.94,901.4,3004.66
481,4,20,1.46,25.9,12.1504972790392,Underweight,Female,43.1,3,344,1,벌크업,12.15049727903922,20.219553387127043,910.5,2731.5,0,2731.5,등,밴드 어시스트 풀 업,등,30,159.0,플랭크 암 리프트,등,30,120.0,백 익스텐션,등,30,120.0,Y 레이즈,등,30,108.0,120,507.0,다식_송화,162.85,120.46,13.52,7.3,600.93,비스킷/쿠키/크래커_그릭요거트그래놀라바,245.13,175.1,14.0,31.52,1051.63,피자_치즈바이트 피자 (L),82.09,46.44,24.46,18.59,450.7,비스킷/쿠키/크래커_약과 쿠키,199.42,156.47,9.21,24.55,901.4,3004.66
481,5,20,1.46,25.9,12.1504972790392,Underweight,Female,43.1,3,344,1,벌크업,12.15049727903922,20.219553387127043,910.5,2731.5,0,2731.5,등,픽스드 풀다운,등,30,168.0,실 푸시업,등,30,168.0,풀 업,등,30,210.0,원 암 로우 로우 머신,등,30,183.0,120,729.0,비스킷/쿠키/크래커_현미누룽지칩,149.11,130.22,11.93,3.47,600.93,크로플_생크림 애플잼 크로플,230.12,209.41,9.2,16.11,1051.63,파이/만주_만주,141.73,94.76,10.39,3.32,450.7,약과,225.91,191.78,9.49,10.73,901.4,3004.66
481,6,20,1.46,25.9,12.1504972790392,Underweight,Female,43.1,3,344,1,벌크업,12.15049727903922,20.219553387127043,910.5,2731.5,0,2731.5,가슴,케틀벨 푸쉬업,가슴,30,168.0,얼터네이트 덤벨 벤치 프레스,가슴,30,171.0,덤벨 플라이,가슴,30,168.0,컨버징 체스트 프레스 머신,가슴,30,171.0,120,678.0,도넛_미니찹쌀 도넛 (5개입),152.52,109.81,7.84,13.94,600.93,피자_치즈바이트 피자 (L),191.55,108.36,57.08,43.39,1051.63,크로플_생크림 딸기잼 크로플,125.19,85.13,6.26,8.76,450.7,다식_송화,244.28,180.69,20.28,10.94,901.4,3004.66
481,7,20,1.46,25.9,12.1504972790392,Underweight,Female,43.1,3,344,1,벌크업,12.15049727903922,20.219553387127043,910.5,2731.5,0,2731.5,하체,폼롤러 퍼로니얼,하체,30,90.0,힙 익스텐션 (케이블),하체,30,180.0,박스 케틀벨 스쿼트,하체,30,201.0,바벨 스쿼트,하체,30,225.0,120,696.0,다식_송화,162.85,120.46,13.52,7.3,600.93,피자_치즈바이트 피자 (L),191.55,108.36,57.08,43.39,1051.63,크로플_매력무엇 돼지바 크로플,120.19,81.13,6.01,11.02,450.7,약과,225.91,191.78,9.49,10.73,901.4,3004.66
482,1,20,1.68,72.9,25.8290816326531,Overweight,Female,60.9,2,360,1,저지방 고단백,25.829081632653068,21.577380952380956,1518.0,3036.0,500,2536.0,가슴,잭해머 푸쉬다운,가슴,30,168.0,해머스트렝스 인클라인 체스트 프레스,가슴,30,171.0,스탠딩 스트레이트 암 체스트 플라이,가슴,30,165.0,닐링 코브라 푸쉬업,가슴,30,144.0,120,648.0,피자_치즈 피자 오리지널 (M),174.59,76.14,40.49,27.73,546.48,머핀_휘낭시에 약과,167.19,120.53,11.67,42.77,956.34,피자_베이컨 피자 (L),133.07,53.8,18.3,13.52,409.86,비스킷/쿠키/크래커_그릭요거트그래놀라바,191.08,136.49,10.91,24.57,819.72,2732.4000000000005
482,2,20,1.68,72.9,25.8290816326531,Overweight,Female,60.9,2,360,1,저지방 고단백,25.829081632653068,21.577380952380956,1518.0,3036.0,500,2536.0,어깨,원 암 덤벨 숄더프레스,어깨,30,168.0,엘보우 터치 앤 프레스업,어깨,30,162.0,해머스트렝스 숄더프레스,어깨,30,171.0,리버스 케이블 플라이,어깨,30,159.0,120,660.0,피자_아메리칸 미트볼 피자,112.21,62.23,30.21,19.42,546.48,비스킷/쿠키/크래커_약과 쿠키,211.58,166.01,9.77,26.05,956.34,피자_골드핫치킨 피자 (L),110.47,44.86,23.02,15.33,409.86,피자_치즈바이트 피자 (L),149.31,84.47,44.49,33.82,819.72,2732.4000000000005
482,3,20,1.68,72.9,25.8290816326531,Overweight,Female,60.9,2,360,1,저지방 고단백,25.829081632653068,21.577380952380956,1518.0,3036.0,500,2536.0,등,케이블 벤트 오버 로우,등,30,192.0,Panatta 슈퍼 로잉,등,30,192.0,플레이트 로디드 레터럴 로우,등,30,186.0,버티컬 트랙션,등,30,174.0,120,744.0,번_로띠번,148.1,79.5,14.02,18.7,546.48,비스킷/쿠키/크래커_약과 쿠키,211.58,166.01,9.77,26.05,956.34,피자_골드핫치킨 피자 (L),110.47,44.86,23.02,15.33,409.86,피자_치즈크러스트 피자 (L),142.81,66.88,55.58,36.62,819.72,2732.4000000000005
482,4,20,1.68,72.9,25.8290816326531,Overweight,Female,60.9,2,360,1,저지방 고단백,25.829081632653068,21.577380952380956,1518.0,3036.0,500,2536.0,하체,덤벨 런지,하체,30,180.0,힙 쓰러스트,하체,30,201.0,스플릿 스쿼트,하체,30,195.0,니 힙 쓰러스트,하체,30,180.0,120,756.0,피자_아메리칸 미트볼 피자,112.21,62.23,30.21,19.42,546.48,도넛_추억의생도나스,222.92,122.9,40.01,48.57,956.34,피자_베이컨 피자 (L),133.07,53.8,18.3,13.52,409.86,츄러스_오리지널 링츄,180.16,126.11,16.47,27.8,819.72,2732.4000000000005
482,5,20,1.68,72.9,25.8290816326531,Overweight,Female,60.9,2,360,1,저지방 고단백,25.829081632653068,21.577380952380956,1518.0,3036.0,500,2536.0,등,헤드스탠드,등,30,141.0,퍼즈 데드리프트,등,30,210.0,시티드 비하인드 백 레이즈,등,30,102.0,와이드 그립 시티드 케이블 로우,등,30,183.0,120,636.0,도넛_추억의생도나스,127.38,70.23,22.87,27.76,546.48,약과,239.68,203.47,10.07,11.38,956.34,피자_치즈크러스트 피자 (L),71.4,33.44,27.79,18.31,409.86,머핀_휘낭시에 약과,143.31,103.31,10.0,36.66,819.72,2732.4000000000005
482,6,20,1.68,72.9,25.8290816326531,Overweight,Female,60.9,2,360,1,저지방 고단백,25.829081632653068,21.577380952380956,1518.0,3036.0,500,2536.0,등,밴드 어시스트 풀 업,등,30,159.0,데드리프트,등,30,240.0,라잉 프론 W 투 Y,등,30,96.0,펄스 로우,등,30,162.0,120,657.0,피자_아메리칸 미트볼 피자,112.21,62.23,30.21,19.42,546.48,츄러스_오리지널 링츄,210.18,147.13,19.21,32.43,956.34,피자_복성로 불고기 피자,104.82,43.65,21.29,16.77,409.86,도넛_추억의생도나스,191.08,105.34,34.3,41.64,819.72,2732.4000000000005
482,7,20,1.68,72.9,25.8290816326531,Overweight,Female,60.9,2,360,1,저지방 고단백,25.829081632653068,21.577380952380956,1518.0,3036.0,500,2536.0,등,스탠딩 로우 스위칭 팜스,등,30,156.0,패러럴 그립 어시스트 풀 업,등,30,168.0,시티드 케이블 로우,등,30,180.0,언더핸드 케이블 랫 풀 다운,등,30,171.0,120,675.0,도넛_추억의생도나스,127.38,70.23,22.87,27.76,546.48,비스킷/쿠키/크래커_약과 쿠키,211.58,166.01,9.77,26.05,956.34,잔멸치볶음,124.2,34.07,43.43,11.14,409.86,마늘빵,187.15,108.44,22.57,32.9,819.72,2732.4000000000005
483,1,19,1.751,70.0,22.8310427817864,Normal Weight,Male,57.1,3,258,1,저지방 고단백,22.83104278178644,18.623607754857225,1704.375,5113.125,250,4863.125,가슴,체스트 프레스 머신,가슴,30,171.0,중량 딥스,가슴,30,174.0,닐링 숄더탭 푸쉬업,가슴,30,141.0,케틀벨 푸쉬업,가슴,30,168.0,120,654.0,머핀_휘낭시에 약과,178.78,128.88,12.48,45.73,1022.62,머핀_휘낭시에 로투스,334.5,225.59,23.35,85.57,1789.59,비스킷/쿠키/크래커_약과 쿠키,169.68,133.13,7.84,20.89,766.97,피자_치즈크러스트 피자 (L),267.24,125.15,104.01,68.52,1533.94,5113.120000000001
483,2,19,1.751,70.0,22.8310427817864,Normal Weight,Male,57.1,3,258,1,저지방 고단백,22.83104278178644,18.623607754857225,1704.375,5113.125,250,4863.125,,로타리 토르소 머신,코어,30,165.0,레그 프론트 리프트 잭,유산소,30,255.0,원 레그 푸쉬업,코어,30,162.0,하늘 자전거,유산소,30,216.0,120,798.0,비스킷/쿠키/크래커_현미누룽지칩,253.75,221.6,20.3,5.91,1022.62,스무디_쿠키 프라페,1720.76,1789.59,26.33,78.29,1789.59,피자_치즈크러스트 피자 (L),133.62,62.57,52.0,34.26,766.97,피자_고르곤졸라 피자 (L),432.1,236.57,95.97,97.13,1533.94,5113.120000000001
483,3,19,1.751,70.0,22.8310427817864,Normal Weight,Male,57.1,3,258,1,저지방 고단백,22.83104278178644,18.623607754857225,1704.375,5113.125,250,4863.125,,스탠딩 바이시클,코어,30,159.0,니 투 엘보,코어,30,165.0,줄넘기,유산소,30,270.0,등산,스포츠,30,195.0,120,789.0,비스킷/쿠키/크래커_현미누룽지칩,253.75,221.6,20.3,5.91,1022.62,머핀_휘낭시에 오레오,317.87,221.78,22.19,88.72,1789.59,비스킷/쿠키/크래커_약과 쿠키,169.68,133.13,7.84,20.89,766.97,머핀_휘낭시에 소보로,291.62,189.9,20.36,74.6,1533.94,5113.120000000001
483,4,19,1.751,70.0,22.8310427817864,Normal Weight,Male,57.1,3,258,1,저지방 고단백,22.83104278178644,18.623607754857225,1704.375,5113.125,250,4863.125,등,스탠딩 로우 스위칭 팜스,등,30,156.0,해머 스트렝스 MTS 원 암 로우,등,30,192.0,인클라인 티 바 로우,등,30,189.0,덤벨 T 레이즈,등,30,102.0,120,639.0,스무디_쿠키 프라페,983.29,1022.62,15.04,44.74,1022.62,피자_고르곤졸라 피자 (L),504.11,276.0,111.96,113.32,1789.59,유과,180.89,134.27,5.08,23.21,766.97,머핀_휘낭시에 소보로,291.62,189.9,20.36,74.6,1533.94,5113.120000000001
