Age,Height,Weight,Bmi,BmiClass,Gender,TargetWeight,ActivityLevel,DaysToGoal,Achieved,GoalType
34,1.673180731177094,73.18608159963006,26.142239349528747,Overweight,Male,64.45301331626058,2,39,0,저지방 고단백
25,1.7939717451867525,83.73370502711072,26.01771252776924,Overweight,Male,80.30127736395757,4,20,1,저지방 고단백
32,1.5561535275058662,64.80947316106707,26.76292690840403,Overweight,Male,63.23210239076271,4,18,0,균형 식단
39,1.7251007795735176,61.60837571466916,20.70192906043358,Normal weight,Male,58.41273170910608,2,20,1,저지방 고단백
34,1.6077904584818865,65.13522133958531,25.197473626077286,Overweight,Male,61.71211828695857,3,27,0,균형 식단
37,1.7880251398781577,89.54311158645767,28.008183323622024,Overweight,Male,93.8380372529034,1,14,0,균형 식단
28,1.7010148231939315,88.52817151717748,30.59604548335988,Obese Class 1,Male,93.87802560466228,3,46,1,벌크업
22,1.820751684152268,67.25790780189313,20.28812504062606,Normal weight,Male,76.57489871240692,1,62,1,벌크업
29,1.8331013535178604,87.44415664799871,26.023028502504538,Overweight,Male,88.17025639633859,3,14,1,벌크업
24,1.6040546825017827,60.91045653808442,23.67301187214996,Normal weight,Male,69.01753480341523,1,53,0,벌크업
32,1.8481744428828548,73.03746998418465,21.38256495832545,Normal weight,Male,73.66215410921835,4,3,1,벌크업
29,1.7564660669392642,60.48523231355996,19.60513444298726,Normal weight,Male,69.46964155078155,1,46,0,벌크업
40,1.7270905706466586,64.56284515944314,21.64474304691918,Normal weight,Male,70.78687595017148,1,63,1,벌크업
26,1.5552961921292014,73.35919804309913,30.326923629288448,Obese Class 1,Male,72.53780906054199,2,8,0,저지방 고단백
35,1.82782275759536,74.9860397763434,22.444620020123786,Normal weight,Male,71.27523772370917,1,18,1,저지방 고단백
36,1.518816661874022,67.91577276290423,29.44150054385958,Overweight,Male,76.39410112453996,3,30,0,벌크업
23,1.8985730188748773,62.77199140920847,17.41451153176069,Underweight,Male,58.922274464778425,4,29,0,균형 식단
26,1.8041527930702903,68.48672130586243,21.040678746671976,Normal weight,Male,58.92734294849317,1,40,1,저지방 고단백
33,1.6209895551391025,76.48967595598153,29.1100122440617,Overweight,Male,68.47511408522988,4,53,1,저지방 고단백
26,1.8816502351659743,83.68630619182187,23.636142569017498,Normal weight,Male,88.79627469452171,4,61,0,벌크업
33,1.8874968678687776,89.74810017696069,25.19142789456656,Overweight,Male,96.01995323981916,2,40,1,벌크업
34,1.728746934631178,62.85911421010032,21.03320286965894,Normal weight,Male,59.75481915480017,3,16,0,균형 식단
34,1.840198912551604,60.62811751993385,17.903772236141386,Underweight,Male,61.53986526231613,3,12,1,균형 식단
38,1.8566316269387173,74.03845873813876,21.47859559374825,Normal weight,Male,70.1066779784671,4,18,1,저지방 고단백
24,1.8833419088564607,74.3885084330465,20.97236992719768,Normal weight,Male,71.9279614851669,3,4,1,저지방 고단백
39,1.6275562392567622,83.1076070397913,31.373918860682576,Obese Class 1,Male,86.90443473555185,3,14,0,균형 식단
28,1.5898289143227542,86.49511869615294,34.22085187806179,Obese Class 1,Male,87.7849002131556,4,4,1,벌크업
34,1.6470964524405405,76.92999732245772,28.3568283109306,Overweight,Male,69.52964004373595,2,33,1,저지방 고단백
26,1.556310300702118,72.609938857198,29.978071233009896,Overweight,Male,65.04529669420201,3,63,1,저지방 고단백
20,1.6437121685711986,87.10906023171847,32.241243814754284,Obese Class 1,Male,91.2371197615544,2,16,1,벌크업
37,1.757778040597335,64.39662909986966,20.84179237214821,Normal weight,Male,62.209635763554765,3,23,0,균형 식단
28,1.7121902688096011,81.80227486473783,27.90367033970453,Overweight,Male,82.67686135477541,3,28,0,균형 식단
22,1.8798185297917624,72.06874948573865,20.39459727776692,Normal weight,Male,75.43727375427162,3,17,0,균형 식단
24,1.853605133137595,61.16305266172967,17.80142242651038,Underweight,Male,66.93073680955087,4,30,1,벌크업
38,1.5638259462050608,61.01755234018241,24.95042533107215,Normal weight,Male,63.6271510760099,4,9,0,벌크업
29,1.839025835869776,67.86986519724242,20.067872149515345,Normal weight,Male,66.54960634402137,4,11,1,저지방 고단백
34,1.661353357334813,74.4553841211951,26.975660155397254,Overweight,Male,64.53122745170339,3,41,0,저지방 고단백
40,1.687256441748228,83.55173775102304,29.348999253149405,Overweight,Male,90.172229838281,2,58,1,벌크업
40,1.8940063922858783,83.84696848349924,23.37353954859689,Normal weight,Male,79.81200573583963,3,25,0,균형 식단
23,1.5527430492671763,70.0798946562734,29.06660124048529,Overweight,Male,74.02044177611832,2,28,1,균형 식단
26,1.6393974673801344,67.27283954930002,25.03059882865866,Overweight,Male,68.85122872397787,4,16,0,균형 식단
39,1.5209540120561478,86.886224589195,37.5594099419994,Obese Class 2,Male,91.703083609502,1,23,0,균형 식단
32,1.7446024125405932,87.80148096776341,28.84754794951743,Overweight,Male,91.01191424216805,1,32,0,균형 식단
26,1.8835683132476329,89.21692787234022,25.146903365073523,Overweight,Male,88.30408325886683,2,5,0,저지방 고단백
28,1.620175683636174,62.70880757366652,23.889349436342624,Normal weight,Male,67.22400150168657,1,21,0,벌크업
34,1.581242332593417,61.29556042453569,24.515014523048908,Normal weight,Male,51.9838040075618,2,48,1,저지방 고단백
20,1.6004578308212776,60.787217012365645,23.731423480983057,Normal weight,Male,65.21800550240933,3,21,1,벌크업
38,1.6759552182780468,64.51274847150033,22.967870175509457,Normal weight,Male,67.55893262447108,4,20,0,균형 식단
29,1.5149809391758584,70.26368435774538,30.613753519781536,Obese Class 1,Male,78.55209596257818,4,47,0,벌크업
31,1.6803572435581826,61.20353004540522,21.675704754566457,Normal weight,Male,63.66372840372766,4,24,0,균형 식단
20,1.6184996664517002,64.12719217014646,24.480314681482163,Normal weight,Male,60.66483342409687,1,24,1,저지방 고단백
25,1.7329475825861085,75.42732555952603,25.11642689455581,Overweight,Male,70.38495244836768,1,64,0,저지방 고단백
28,1.7709029146434236,85.3530317628598,27.216322754229022,Overweight,Male,85.85907534968192,3,13,1,벌크업
40,1.7519642343939617,67.52361717202298,21.999115861102577,Normal weight,Male,67.27846398535215,4,11,1,저지방 고단백
36,1.7467919510115033,75.06973072386891,24.60268430404976,Normal weight,Male,69.13940307813789,1,50,1,저지방 고단백
20,1.5412796132886597,89.51573379506372,37.68222237414462,Obese Class 2,Male,84.26894587285534,1,49,1,저지방 고단백
20,1.600182594759174,88.74564661458584,34.65835721445401,Obese Class 1,Male,89.2710463156716,3,6,0,벌크업
20,1.6723186838960216,60.96671005824571,21.79990876339812,Normal weight,Male,62.633446996425896,2,12,0,균형 식단
20,1.7908075674188015,61.91661601023791,19.30675878266911,Normal weight,Male,61.7339851526899,3,10,0,저지방 고단백
37,1.537257039917605,83.40489755596826,35.29381233257962,Obese Class 2,Male,82.32363106221761,4,30,1,균형 식단
40,1.7076664337163272,64.29600780224341,22.048442897592828,Normal weight,Male,65.90763666114802,3,22,0,균형 식단
38,1.822726489197105,79.20872998728444,23.84130588336223,Normal weight,Male,83.89080162102461,3,23,0,벌크업
23,1.6869433769063469,88.52536841692411,31.10761618019037,Obese Class 1,Male,84.37007958734532,2,18,0,균형 식단
32,1.8112305609769304,73.50589481952555,22.40653461492548,Normal weight,Male,64.93652294552352,3,39,0,저지방 고단백
30,1.6997527324713333,75.33360918135637,26.07457741681966,Overweight,Male,67.55744385519829,1,41,0,저지방 고단백
40,1.8863377375983184,83.64461747276535,23.50710206240109,Normal weight,Male,87.2007097370618,2,30,0,균형 식단
23,1.8221725391569787,74.70549848778472,22.49953658958488,Normal weight,Male,77.38353275354876,4,4,0,벌크업
23,1.7625298729762922,60.8246459703609,19.579726303931324,Normal weight,Male,50.88999319218014,2,43,1,저지방 고단백
40,1.8708660118534752,69.07227481185538,19.734148356484354,Normal weight,Male,64.5291592990763,4,21,0,저지방 고단백
29,1.7159137758816558,86.01545544985876,29.213633159626497,Overweight,Male,82.86978618327025,3,23,0,균형 식단
39,1.7632071288575468,71.17418978903115,22.8936935894362,Normal weight,Male,74.29124889666684,2,20,0,벌크업
24,1.8549432491072504,60.410584237628335,17.557059523379927,Underweight,Male,61.24302021276913,3,31,0,균형 식단
31,1.817951827855277,82.83732688816265,25.064632067817733,Overweight,Male,75.31166442995816,4,45,0,저지방 고단백
36,1.817163092221789,77.61405749765525,23.504584217256458,Normal weight,Male,74.40870268027939,4,20,1,균형 식단
26,1.6505346745892833,89.94171711589438,33.01504318541526,Obese Class 1,Male,98.2329850256395,1,53,0,벌크업
21,1.7623517428371962,78.92725559260683,25.412173826663874,Overweight,Male,79.97892486078129,1,9,0,벌크업
23,1.5588776905044284,74.70682590031103,30.742289016339136,Obese Class 1,Male,75.15278656319845,4,20,1,균형 식단
38,1.410358136911356,63.36034491672629,31.85361420351016,Obese Class 1,Female,55.32563668199745,1,39,0,저지방 고단백
27,1.5205020291138365,61.50804951921607,26.604674341179216,Overweight,Female,57.16283487216285,3,16,1,균형 식단
30,1.4984893399826713,55.38038106609859,24.66315453637654,Normal weight,Female,50.963663496386,4,18,0,저지방 고단백
38,1.6256346446626726,41.037976562990174,15.528876884132082,Underweight,Female,44.270219681394025,2,18,1,벌크업
38,1.627301977787896,49.70420333482504,18.769677589388696,Normal weight,Female,39.78397331502994,1,35,0,저지방 고단백
34,1.604929297028328,56.331416152705714,21.869500284150064,Normal weight,Female,52.540006293034544,3,21,1,저지방 고단백
33,1.517898015711094,45.62572529359901,19.80270851122417,Normal weight,Female,43.89233810437543,3,25,0,균형 식단
36,1.6317666157437904,62.89175020226248,23.619874919795738,Normal weight,Female,70.71492690351072,1,47,1,벌크업
33,1.540740911625158,54.54393099905288,22.976676265569,Normal weight,Female,62.596334296282215,3,55,0,벌크업
33,1.5051363422299282,40.38940623869954,17.828540193010266,Underweight,Female,36.24930886729037,3,24,0,저지방 고단백
36,1.502174973570432,52.00601923569691,23.046902666468,Normal weight,Female,55.381696056650696,2,18,0,벌크업
35,1.5529779999114253,47.72349645015158,19.787988434757384,Normal weight,Female,41.93267442057034,1,32,0,저지방 고단백
20,1.4861302090923023,57.815890782018286,26.17782117516613,Overweight,Female,66.52899157998026,3,32,1,벌크업
31,1.5631466759865145,48.162877583459874,19.71119543320081,Normal weight,Female,48.92973576654231,1,12,1,균형 식단
24,1.5107755713654234,45.26760935465245,19.83296528547297,Normal weight,Female,41.96578169864053,1,20,1,균형 식단
21,1.4032072011812076,44.19583519385498,22.445936802929705,Normal weight,Female,52.42490384864003,1,33,1,벌크업
33,1.5843145041045448,40.74034238943882,16.23087295377572,Underweight,Female,39.88527656221371,1,9,0,저지방 고단백
32,1.4836093196332176,48.859738476425136,22.197907252746933,Normal weight,Female,52.9486245705947,2,26,0,균형 식단
20,1.5861196578498526,61.57212822178964,24.474412177327103,Normal weight,Female,58.329863664978674,1,23,1,균형 식단
25,1.5687621649311425,46.37733901402561,18.84480350581839,Normal weight,Female,50.85738024668666,1,22,1,벌크업
37,1.4242743651655707,45.79619499029871,22.5757444535108,Normal weight,Female,49.25474071273139,2,20,0,균형 식단
21,1.5279855927930863,59.55533559197971,25.508337678603343,Overweight,Female,51.70220500703807,1,44,1,저지방 고단백
27,1.5590953780436712,56.08631185280028,23.07339570843021,Normal weight,Female,50.363120919159705,2,37,1,저지방 고단백
22,1.4015528382415898,47.46838347439837,24.164927235013057,Normal weight,Female,45.02040064659955,3,14,1,균형 식단
32,1.6141332738908667,42.64562408686007,16.368002925290757,Underweight,Female,40.28198387509252,1,25,0,균형 식단
30,1.4167125753032723,55.10663110196477,27.456195833671742,Overweight,Female,54.24764014522207,3,8,0,저지방 고단백
27,1.6567669393388065,64.31586549651422,23.43124035432712,Normal weight,Female,69.49868159673352,3,59,1,벌크업
31,1.6555792902790811,43.92216200702976,16.024472391378172,Underweight,Female,46.47670963349489,3,25,0,균형 식단
22,1.5228430661395171,56.041624611216974,24.165757679498302,Normal weight,Female,63.75765194489773,4,63,0,벌크업
35,1.6088598884730958,56.02993224468568,21.64629879820439,Normal weight,Female,57.75595843643733,2,28,1,균형 식단
28,1.476254707702427,45.36960778203716,20.8181643941824,Normal weight,Female,53.72720013362926,1,54,0,벌크업
34,1.5084099708277727,49.449640201282975,21.733233547224582,Normal weight,Female,56.239542720758905,3,56,1,벌크업
32,1.5571288018145462,50.27248023408312,20.733911305916784,Normal weight,Female,51.0910522269613,3,31,0,균형 식단
35,1.4608351619884938,47.36047656586649,22.19287854784366,Normal weight,Female,45.38583093225904,2,30,1,균형 식단
29,1.6723528665343226,61.18729881782984,21.87789045009323,Normal weight,Female,56.77930585167315,4,32,0,균형 식단
38,1.463592005248667,40.33282132120997,18.82862237498638,Normal weight,Female,43.64765156125577,4,22,0,균형 식단
20,1.4168180847165808,50.57118886998771,25.19271537825161,Overweight,Female,56.02411530549631,2,51,1,벌크업
22,1.5652326933463634,50.33585656059567,20.54563849367294,Normal weight,Female,57.1672302337449,3,37,0,벌크업
27,1.4086250480889344,60.57042202762175,30.52599200886034,Obese Class 1,Female,62.81898564126608,1,9,1,벌크업
36,1.488169774111989,58.90088519313787,26.59603297732192,Overweight,Female,56.02737326362817,3,22,0,균형 식단
31,1.4902222415063813,43.20831245821108,19.456522605958103,Normal weight,Female,50.8436747401267,1,59,1,벌크업
36,1.4697157967963668,58.20299426441519,26.945025778245952,Overweight,Female,57.04086138355135,4,13,0,저지방 고단백
36,1.6247383999118017,49.8517452632779,18.884847289365013,Normal weight,Female,58.41893300681528,4,51,1,벌크업
20,1.5056829044219555,53.14983192695679,23.444169715916704,Normal weight,Female,52.78786483950888,4,9,1,저지방 고단백
36,1.6278322143314712,61.44049645351952,23.186512908246232,Normal weight,Female,70.07776316916218,3,46,0,벌크업
33,1.41701144102693,62.54487746021957,31.149066249607227,Obese Class 1,Female,57.39740039502252,3,64,0,저지방 고단백
31,1.4538558991514097,64.85712610832863,30.68421200397834,Obese Class 1,Female,66.34554936805309,1,10,0,벌크업
27,1.6159647258546133,64.27663330670632,24.614406471729303,Normal weight,Female,66.26114705131256,2,5,0,벌크업
35,1.5543590566983856,42.3436541283917,17.526114213893724,Underweight,Female,44.51196629026919,3,9,1,벌크업
22,1.5762383928810626,59.42214790427354,23.916881013900824,Normal weight,Female,54.647399670939016,2,19,1,균형 식단
34,1.6351528124609902,63.50077697667817,23.74993076113119,Normal weight,Female,55.472228364394105,4,62,1,저지방 고단백
38,1.5181283044493132,60.2668241120432,26.14937728126912,Overweight,Female,55.923173133811765,3,12,0,균형 식단
31,1.6001972649196512,49.40371050855751,19.293566694277484,Normal weight,Female,41.28479430008771,1,42,0,저지방 고단백
28,1.578667117632519,45.12809508991039,18.10780778143493,Underweight,Female,45.45784876429458,1,16,0,균형 식단
37,1.549208486923189,61.49762595512529,25.623509704679595,Overweight,Female,62.44209779316672,3,21,1,균형 식단
32,1.597072444731484,45.23495692081511,17.734744980977595,Underweight,Female,35.29965445737107,1,52,0,저지방 고단백
22,1.6176453803356374,47.66304695317729,18.21441210565293,Underweight,Female,51.05940217513028,3,16,0,균형 식단
23,1.630926015344368,62.78798889280795,23.605219984399863,Normal weight,Female,65.33622413220012,3,10,0,벌크업
24,1.602736429537878,58.10001031949172,22.61788506236456,Normal weight,Female,66.02235709962726,3,44,1,벌크업
40,1.562230004531639,59.65390530410176,24.442686133277792,Normal weight,Female,51.99080157255556,2,33,0,저지방 고단백
